Walmart.com Order #,Walmart.com Order Line #,Walmart.com PO #,Walmart.com P.O. Line #,Partner Order #,Transaction Type,Transaction Date Time,Shipped Qty,Partner Item ID,Partner GTIN,Partner Item name,Product tax code,Shipping tax code,Gift wrap tax code,Ship to state,Ship to county,County Code,Ship to city,Zip code,shipping_method,Total tender to / from customer,Payable to Partner from Sale,Commission from Sale,Commission Rate,Gross Sales Revenue,Refunded Retail Sales,Sales refund for Escalation,Gross Shipping Revenue,Gross Shipping Refunded,Shipping refund for Escalation,Net Shipping Revenue,Gross Fee Revenue,Gross Fee Refunded,Fee refund for Escalation,Net Fee Revenue,Gift Wrap Quantity,Gross Gift-Wrap Revenue,Gross Gift-Wrap Refunded,Gift wrap refund for Escalation,Net Gift Wrap Revenue,Tax on Sales Revenue,Tax on Shipping Revenue,Tax on Gift-Wrap Revenue,Tax on Fee Revenue,Effective tax rate,Tax on Refunded Sales,Tax on Shipping Refund,Tax on Gift-Wrap Refund,Tax on Fee Refund,Tax on Sales refund for Escalation,Tax on Shipping Refund for Escalation,Tax on Gift-Wrap Refund for escalation,Tax on Fee Refund for escalation,Total NET Tax Collected,Tax Withheld,Adjustment Description,Adjustment Code,Original Item price,Original Commission Amount,Spec Category,Contract Category,Product Type,Flex Commission Rule,Return Reason Code,Return Reason Description,Fee Withheld Flag,Fulfillment Type,Fulfillment Details,Commission Incentive Program,Commission Saving,Customer Promo Type,Total Walmart Funded Savings,Total Walmart Funded Savings Program,Item Condition
200012169620539,1,108918224956030,1,,SALE,06/30/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,NJ,,,Pleasantville,08232,Marketplace standard,49.03,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.04,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012169406069,1,108919150390897,1,,SALE,07/07/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,NY,,,Canandaigua,14424,Marketplace standard,87.06,68.84,12.15,15.00,80.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.07,Y,,,,-12.15,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012169387412,1,108919565042819,1,,SALE,07/11/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,NH,,,Hudson,03051,Marketplace standard,89.99,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012169387412,1,108919565042819,2,,SALE,07/11/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,NH,,,Hudson,03051,Marketplace standard,89.99,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012169241324,1,108918328816576,1,,SALE,06/30/2024,1,NFN018NL,06973813988398,Tolead 2 Piece Rattan Nightstand Set with Drawer & Open Shelf Natural,2038710,,,MO,,,Saint Louis,63108,Marketplace value,120.64,93.49,16.50,15.00,109.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.65,Y,,,,-16.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012168866645,1,108919565178196,1,,SALE,07/11/2024,1,JGWLMB021WH,06976391067950,Tolead Large China Hutch Kitchen Pantry Hutch for Kitchen Office Living Room White (15.8 D x 63 W x 70.9H),2038710,,,IN,,,Knox,46534,Marketplace value,567.09,466.97,63.02,11.89,529.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,37.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.10,Y,,,,-63.02,Furniture,Furniture & Decor,China Cabinets & Hutches,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012168457826,1,108919256978021,1,,SALE,07/09/2024,1,NFN008BN,06973813984147,Tolead TV Stand with Sliding Barn Door Up to 65 TV Brown,2038710,,,WI,,,Poynette,53955,Marketplace value,189.88,152.98,27.00,15.00,179.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.90,Y,,,,-27.00,Furniture,Furniture & Decor,Television Stands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012166624740,1,108918122285026,1,,SALE,06/30/2024,1,NFP014BG,06973813986578,Tolead 5Pcs Bed Wedge Pillow Set Sit up Pillow Recovery Health Acid Reflux Comfort Memory Foam Beige,2039972,,,CA,,,Lompoc,93436,Marketplace value,96.96,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.97,Y,,,,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012166624740,1,108918122285026,2,,SALE,06/30/2024,1,NFP014BG,06973813986578,Tolead 5Pcs Bed Wedge Pillow Set Sit up Pillow Recovery Health Acid Reflux Comfort Memory Foam Beige,2039972,,,CA,,,Lompoc,93436,Marketplace value,96.96,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.97,Y,,,,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012164717787,2,108918944984867,1,,SALE,07/05/2024,1,NFN043NL,06973813988435,Tolead 2 Pieces Rattan Mid Century Modern Nightstand Set with Drawers Bedroom Living Room Bohemia,2038710,,,CA,,,Canyon Country,91387,Marketplace standard,131.39,101.99,18.00,15.00,119.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,Y,,,,-18.00,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012162946986,1,108918739383320,1,,SALE,07/03/2024,1,OFL001PU,08711777064592,Tolead 4 Pack 120 Expandable Fence Privacy Screen Balcony Patio Outdoor Garden Purple Flower,2038710,,,CO,,,Louisville,80027,Marketplace value,125.16,101.14,17.85,15.00,118.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.17,Y,,,,-17.85,Garden & Patio,Home & Garden,Artificial Greenery Panel,BSE-65-6.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012162522991,2,108919357742673,1,,SALE,07/10/2024,1,NFN014BK,06973813985502,Tolead Wood Single Tilt Out Trash Cabinet with Hideaway Drawer Coffee Microwave KitchenBlack,2038710,,,SD,,,Rapid City,57703,Marketplace value,106.19,93.49,16.50,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.20,Y,,,109.99,-16.50,Home Decor  Kitchen  & Other,Furniture & Decor,Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-10.00,WM_DISC,
200012161288902,1,108919257184220,1,,SALE,07/09/2024,1,NFN017NL,06973813988381,Tolead 2Pcs Rattan Nightstand Set Boho Side Table with Handmade Rattan Decorated Drawer Natural,2038710,,,UT,,,Ogden,84404,Marketplace value,128.69,101.99,18.00,15.00,119.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,Y,,,,-18.00,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012160265811,6,108918432496516,1,,SALE,07/01/2024,1,NFD006GR-WL,06973813989920,Tolead Wood Twin Loft Bed with Climbing Ladder & Storage Space for Kids Toddler Gray,2038710,,,IN,,,Bargersville,46106,Marketplace value,224.68,178.99,30.99,14.76,209.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,14.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70,Y,,,,-30.99,Furniture,Furniture & Decor,Loft Beds,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012154518445,1,108919566844592,1,,SALE,07/12/2024,1,NFN016WH,06973813988374,Tolead Barnwood Rustic Nightstand Side Table Weathered Oak Style End Table Sturdy Home Living Room Bedroom White,2038710,,,MD,,,Lusby,20657,Marketplace standard,68.89,59.49,10.50,15.00,64.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,Y,,,69.99,-10.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-5.00,WM_DISC,
200012154492029,2,108918842922555,1,,SALE,07/05/2024,1,NFN053WH,06973813989951,Tolead 2 Piece Barnwood Rustic Nightstand with Barn Door and Drawers Living Room Bedroom White,2038710,,,FL,,,Estero,33928,Marketplace value,149.08,118.98,21.00,15.00,139.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.10,Y,,,,-21.00,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012152169826,3,108919463839443,1,,SALE,07/11/2024,1,NFN017NL,06973813988381,Tolead 2Pcs Rattan Nightstand Set Boho Side Table with Handmade Rattan Decorated Drawer Natural,2038710,,,PA,,,Danville,17821,Marketplace value,127.19,101.99,18.00,15.00,119.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.20,Y,,,,-18.00,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012148750177,2,108919565099859,1,,SALE,07/11/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,CA,,,Bellflower,90706,Marketplace value,89.27,68.84,12.15,15.00,80.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,8.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.28,Y,,,,-12.15,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012148120697,4,108919048022058,1,,SALE,07/07/2024,1,NFJ003BK,06973813981214,Tolead Royal Velvet High Back Armless Chair w/Storage Living Room Furniture Black,2038710,,,CA,,,Alameda,94502,Marketplace value,177.18,135.98,24.00,15.00,159.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,17.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.20,Y,,,,-24.00,Furniture,Furniture & Decor,Armchairs & Accent Chairs,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012146366838,2,108918843701363,1,,SALE,07/05/2024,1,TLH009NL,06973813987124,Tolead 60 Heavy-Duty Adjustable Workbench Rubber Wood Shop Table Workstation,2038710,,,NC,,,Asheville,28804,Marketplace value,233.25,195.49,34.50,15.00,217.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,15.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.26,Y,,,229.99,-34.50,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,-12.00,WM_DISC,
200012144853649,1,108919256782015,1,,SALE,07/09/2024,1,NFN014BK,06973813985502,Tolead Wood Single Tilt Out Trash Cabinet with Hideaway Drawer Coffee Microwave KitchenBlack,2038710,,,NJ,,,Merchantville,08109,Marketplace standard,106.61,93.49,16.50,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.62,Y,,,109.99,-16.50,Home Decor  Kitchen  & Other,Furniture & Decor,Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-10.00,WM_DISC,
200012139629342,2,108918224079090,1,,SALE,06/30/2024,1,NFP016WH,06973813983690,Tolead 7.5 Inch Bed Inclined Mattress Topper with Washable Cover King,3001205,,,TX,,,Houston,77072,Marketplace value,111.48,91.03,16.06,15.00,102.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.49,Y,,,107.09,-16.06,Bedding,Home & Garden,Mattress Toppers,BSE-66-7.0,,,N,Seller Fulfilled,Delivery,,0.00,,-4.10,WM_DISC,New
200012135579863,1,108919256967180,1,,SALE,07/09/2024,1,PTB003SL,06973813984246,Tolead Large Metal Chicken Coop Upgrade Tri-Supporting Wire Mesh Chicken RunChicken Pen with Water-Resident and Anti-UV CoverDuck Rabbit House Outdoor,2038710,,,WY,,,Torrington,82240,Marketplace value,209.44,169.99,30.00,15.00,198.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.45,Y,,,199.99,-30.00,Animal Other,Pet Supplies,Chicken Coops,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,-1.00,WM_DISC,New
200012135110059,1,108919359090444,1,,SALE,07/10/2024,1,TLH010NL,06973813987445,Tolead 48 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Workstation,2038710,,,PA,,,Bensalem,19020,Marketplace standard,166.94,133.87,23.62,15.00,157.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.45,Y,,,,-23.62,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012132602117,1,108919460901774,1,,SALE,07/10/2024,1,NFN019NL,06973813985595,Tolead Rattan Nightstand with Charging Station Boho Side Table with Handmade Rattan Decorated Door Bedroom Living Room Natural,2038710,,,NC,,,New Bern,28560,Marketplace value,72.05,57.37,10.12,15.00,67.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.56,Y,,,,-10.12,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012131369609,1,108918638622312,1,,SALE,07/03/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,FL,,,Plant City,33563,Marketplace value,49.44,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012129481782,1,108919255714904,1,,SALE,07/09/2024,1,JGWLMD030WH,06976391060555,Tolead Toilet Storage Cabinet with Toilet Paper Holder Stand White,2038710,,,KY,,,Louisville,40291,Marketplace value,134.61,107.94,19.05,15.00,126.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,Y,,,,-19.05,Furniture,Furniture & Decor,Bar Stools,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012128429892,1,108918946233183,1,,SALE,07/07/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,MO,,,Fair Play,65649,Marketplace value,48.97,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.98,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012127605019,2,108919668324516,1,,SALE,07/12/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,OK,,,Hulbert,74441,Marketplace value,86.05,68.84,12.15,15.00,80.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.06,Y,,,,-12.15,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,Y,Seller Fulfilled,Delivery,,0.00,,,,
200012126486527,1,108919257042290,1,,SALE,07/09/2024,1,JGWLMD022SL,06973813987612,Tolead 9.2 Diameter Hexagonal Chicken Coop with Galvanized Steel Frame & Water-Resistant Oxford Tarp,2038710,,,TX,,,Bridgeport,76426,Marketplace value,151.54,127.49,22.50,15.00,139.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,11.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.55,Y,,,149.99,-22.50,Animal Accessories,Pet Supplies,Chicken Coops,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,-10.00,WM_DISC,
200012125589334,2,108919357863314,1,,SALE,07/09/2024,1,NFN014BK,06973813985502,Tolead Wood Single Tilt Out Trash Cabinet with Hideaway Drawer Coffee Microwave KitchenBlack,2038710,,,MA,,,Warren,01083,Marketplace standard,106.24,93.49,16.50,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,Y,,,109.99,-16.50,Home Decor  Kitchen  & Other,Furniture & Decor,Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-10.00,WM_DISC,
200012124578741,8,108918944702754,1,,SALE,07/05/2024,1,JGWLMC007GD,06976391061422,Tolead 3-in-1 Convertible Baby High Chair with 2-Level Height Adjustable Legs 3-Level Adjustable Tray for Babies and Toddlers Baby Highchair with 5-Point Safety Belt & Footrest Dark Gray,2038710,,,CA,,,Los Angeles,90011,Marketplace standard,68.95,53.53,9.45,15.00,62.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.97,Y,,,,-9.45,Baby Furniture,Baby,Baby Feeding Chairs,BSE-48-11.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012121475050,1,108919048110876,1,,SALE,07/07/2024,1,JGWLMD020SL,06973813987629,Tolead 15.8 Diameter Hexagonal Chicken Coop with Galvanized Steel Frame & Water-Resistant Oxford Tarp,2038710,,,AL,,,Eight Mile,36613,Marketplace value,269.99,220.99,39.00,15.00,249.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,Y,,,259.99,-39.00,Animal Accessories,Pet Supplies,Chicken Coops,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,-10.00,WM_DISC,New
200012120664998,1,108919048845487,1,,SALE,07/07/2024,1,TLH013NL,06976391060364,Tolead 60 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Metal Wheels Workstation,2038710,,,AZ,,,Phoenix,85044,Marketplace value,224.78,175.93,31.05,15.00,206.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,17.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.80,Y,,,,-31.05,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012119519015,2,108918637020600,1,,SALE,07/03/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,GA,,,Savannah,31404,Marketplace value,92.01,76.49,13.50,15.00,85.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.02,Y,,,89.99,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,-4.00,WM_DISC,
200012119519015,2,108918637020600,1,,REFUNDED,07/06/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,,,,Savannah,31404,,-92.01,-76.49,-13.50,0.00,0.00,-85.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.02,Y,Return Refund,5010,89.99,,Bedding,Home & Garden,,,1000,No Longer Wanted,N,Seller Fulfilled,,,,,4.00,,
200012119009207,1,108919360328249,1,,SALE,07/10/2024,1,PTB007WH,06973813986745,Tolead Wood Corner Dog Crate Furniture Pet Crate Indoor Mesh All-breed Black and White,2038710,,,NC,,,Fayetteville,28306,Marketplace value,144.44,127.49,22.50,15.00,134.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.45,Y,,,149.99,-22.50,Animal Other,Pet Supplies,Dog Houses,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,-15.00,WM_DISC,
200012118850888,1,108919568120008,1,,SALE,07/12/2024,1,JGWLMD030WH,06976391060555,Tolead Toilet Storage Cabinet with Toilet Paper Holder Stand White,2038710,,,CO,,,Fort Garland,81133,Marketplace value,133.21,107.94,19.05,15.00,126.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.22,Y,,,,-19.05,Furniture,Furniture & Decor,Bar Stools,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012115310845,1,108919565473521,1,,SALE,07/12/2024,1,NFP014BG,06973813986578,Tolead 5Pcs Bed Wedge Pillow Set Sit up Pillow Recovery Health Acid Reflux Comfort Memory Foam Beige,2039972,,,AZ,,,Green Valley,85614,Marketplace value,85.93,68.84,12.15,15.00,80.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,Y,,,,-12.15,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012114633998,1,108919255077819,1,,SALE,07/09/2024,1,NFN026NL,06973813988411,Tolead 2Pcs Rattan Nightstand with Charging Station Boho Side Table with Handmade Rattan Decorated Door Bedroom Living Room Natural,2038710,,,NY,,,New York,10031,Marketplace standard,141.53,110.49,19.50,15.00,129.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,Y,,,,-19.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
