Walmart.com Order #,Walmart.com Order Line #,Walmart.com PO #,Walmart.com P.O. Line #,Partner Order #,Transaction Type,Transaction Date Time,Shipped Qty,Partner Item ID,Partner GTIN,Partner Item name,Product tax code,Shipping tax code,Gift wrap tax code,Ship to state,Ship to county,County Code,Ship to city,Zip code,shipping_method,Total tender to / from customer,Payable to Partner from Sale,Commission from Sale,Commission Rate,Gross Sales Revenue,Refunded Retail Sales,Sales refund for Escalation,Gross Shipping Revenue,Gross Shipping Refunded,Shipping refund for Escalation,Net Shipping Revenue,Gross Fee Revenue,Gross Fee Refunded,Fee refund for Escalation,Net Fee Revenue,Gift Wrap Quantity,Gross Gift-Wrap Revenue,Gross Gift-Wrap Refunded,Gift wrap refund for Escalation,Net Gift Wrap Revenue,Tax on Sales Revenue,Tax on Shipping Revenue,Tax on Gift-Wrap Revenue,Tax on Fee Revenue,Effective tax rate,Tax on Refunded Sales,Tax on Shipping Refund,Tax on Gift-Wrap Refund,Tax on Fee Refund,Tax on Sales refund for Escalation,Tax on Shipping Refund for Escalation,Tax on Gift-Wrap Refund for escalation,Tax on Fee Refund for escalation,Total NET Tax Collected,Tax Withheld,Adjustment Description,Adjustment Code,Original Item price,Original Commission Amount,Spec Category,Contract Category,Product Type,Flex Commission Rule,Return Reason Code,Return Reason Description,Fee Withheld Flag,Fulfillment Type,Fulfillment Details,Commission Incentive Program,Commission Saving,Customer Promo Type,Total Walmart Funded Savings,Total Walmart Funded Savings Program,Item Condition
200012160307468,1,108920184148241,1,,SALE,07/17/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,TX,,,Mesquite,75149,Marketplace value,97.41,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.42,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012160307468,1,108920184148241,2,,SALE,07/17/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,TX,,,Mesquite,75149,Marketplace value,97.41,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.42,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012158404476,1,108919668827920,1,,SALE,07/14/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,TX,,,Laredo,78046,Marketplace value,93.08,76.49,13.50,15.00,85.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.09,Y,,,89.99,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,-4.00,WM_DISC,
200012157139100,1,108920184447229,1,,SALE,07/18/2024,1,JGWLMC003GN,06973813983881,Tolead 3-in-1 Convertible Baby High Chair with 2-Level Height Adjustable Legs 3-Level Adjustable Tray for Babies and Toddlers Baby Highchair with 5-Point Safety Belt & Footrest Green,2038710,,,CA,,,Walnut,91789,Marketplace standard,68.95,53.53,9.45,15.00,62.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.97,Y,,,,-9.45,Baby Furniture,Baby,Baby Feeding Chairs,BSE-48-11.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012155125450,1,108920496140301,1,,SALE,07/21/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,AL,,,auburn,36830,Marketplace value,97.19,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.20,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012155125450,1,108920496140301,2,,SALE,07/21/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,AL,,,auburn,36830,Marketplace value,97.19,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.20,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012153794955,1,108920391785082,1,,SALE,07/21/2024,1,JGWLMB031BN,06976391068056,Tolead Outdoor Patio Dining Armchair Sets of 6 Patio Stackable Chairs (Brown),2038710,,,NJ,,,Scotch Plains,07076,Marketplace value,239.90,192.50,32.49,14.44,224.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,14.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.91,Y,,,,-32.49,Garden & Patio,Home & Garden,Outdoor Dining Chair,BSE-83-3.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012152468011,1,108920612349477,1,,SALE,07/24/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,CO,,,Colorado Springs,80917,Marketplace standard,87.63,76.49,13.50,15.00,80.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.64,Y,,,89.99,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Walmart-fulfilled(WFS),Delivery,,0.00,,-9.00,WM_DISC,
200012152468011,1,108920612349477,1,,ADJMNT,07/24/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,CO,,,Colorado Springs,80917,Marketplace standard,0.00,-14.55,14.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,WFS Fulfillment fee,5041,89.99,,Bedding,Home & Garden,,,,,N,Walmart-fulfilled(WFS),,,,,,,
200012149154364,2,108920187179834,1,,SALE,07/18/2024,1,JGWLMA026GB,06973813987001,Tolead Wood Double Tilt Out Trash Cabinet Recycling Cabinet with Hideaway Drawer Gray,2038710,,,PA,,,Sarver,16055,Marketplace standard,169.59,144.49,25.50,15.00,159.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.60,Y,,,169.99,-25.50,Home Decor  Kitchen  & Other,Furniture & Decor,Pantry Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-10.00,WM_DISC,
200012148673998,1,108920612834433,1,,SALE,07/23/2024,1,JGWLMB018NL,06976391067905,Tolead 48 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Metal Wheels Workstation,2038710,,,MN,,,Plymouth,55447,Marketplace value,184.48,144.49,25.50,15.00,169.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,14.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.49,Y,,,,-25.50,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012147617352,2,108920917403967,1,,SALE,07/26/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,TX,,,Alvarado,76009,Marketplace value,97.41,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.42,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012147617352,2,108920917403967,2,,SALE,07/26/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,TX,,,Alvarado,76009,Marketplace value,97.41,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.42,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012147612375,1,108920714594826,1,,SALE,07/24/2024,1,NFN009WH,06973813985113,Tolead 46 Wood Kitchen Sideboard Cabinet Coffee Bar Large Farmhouse Buffet White,2038710,,,GA,,,Tiger,30576,Marketplace value,156.59,123.24,21.75,15.00,144.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,11.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.60,Y,,,,-21.75,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012145313918,1,108920919149079,1,,SALE,07/25/2024,1,NFN002NL,06973813984277,Tolead Rattan Nightstand Boho Side Table with Handmade Rattan Decorated Drawer Bedroom Living Room Natural,2038710,,,CA,,,Montecito,93108,Marketplace standard,66.79,52.69,9.30,15.00,61.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,Y,,,,-9.30,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012143602550,1,108919669947961,1,,SALE,07/14/2024,1,NFP015WH,06976391060951,Tolead 7.5 Inch Bed Inclined Mattress Topper Wedge Pillow with Washable Cover Sleeping,2038710,,,GA,,,Arnoldsville,30619,Marketplace value,100.43,84.14,14.85,15.00,92.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.44,Y,,,98.99,-14.85,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,-6.00,WM_DISC,New
200012143207310,1,108920817691306,1,,SALE,07/25/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,OH,,,Lima,45807,Marketplace standard,106.84,84.99,15.00,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.85,Y,,,,-15.00,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012142341020,1,108920598593018,1,,SALE,07/22/2024,1,OFL006BU,08711777064615,4 Pack Expandable Fence Privacy Screen Faux Ivy Greenery Fencing Panel for Balcony Garden Patio Backyard Outdoor Home Decorations Blue & Purple Lilacs,2038710,,,CA,,,Arcata,95521,Marketplace standard,129.10,101.14,17.85,15.00,118.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.11,Y,,,,-17.85,Garden & Patio,Home & Garden,Outdoor Panel Privacy Screens,BSE-66-7.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012142341020,1,108920598593018,2,,SALE,07/22/2024,1,OFL006BU,08711777064615,4 Pack Expandable Fence Privacy Screen Faux Ivy Greenery Fencing Panel for Balcony Garden Patio Backyard Outdoor Home Decorations Blue & Purple Lilacs,2038710,,,CA,,,Arcata,95521,Marketplace standard,129.10,101.14,17.85,15.00,118.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.11,Y,,,,-17.85,Garden & Patio,Home & Garden,Outdoor Panel Privacy Screens,BSE-66-7.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012141867942,1,108920714371667,1,,SALE,07/24/2024,1,NFN002NL,06973813984277,Tolead Rattan Nightstand Boho Side Table with Handmade Rattan Decorated Drawer Bedroom Living Room Natural,2038710,,,FL,,,Casselberry,32707,Marketplace value,66.33,52.69,9.30,15.00,61.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.34,Y,,,,-9.30,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012139879792,1,108920392242776,1,,SALE,07/21/2024,1,NFP014BG,06973813986578,Tolead 5Pcs Bed Wedge Pillow Set Sit up Pillow Recovery Health Acid Reflux Comfort Memory Foam Beige,2039972,,,OH,,,Hamilton,45011,Marketplace standard,95.84,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.85,Y,,,,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012139629342,2,108918224079090,1,,REFUNDED,07/22/2024,1,NFP016WH,06973813983690,Tolead 7.5 Inch Bed Inclined Mattress Topper with Washable Cover King,3001205,,,,,,Houston,77072,,-111.48,-91.03,-16.06,0.00,0.00,-102.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.49,Y,Return Refund,5010,107.09,,Bedding,Home & Garden,,,1000,No Longer Wanted,N,Seller Fulfilled,,,,,4.10,,New
200012135088095,1,108920918930841,1,,SALE,07/25/2024,1,JGWLMB066BK,06976391069589,Tolead Storage Cabinet with Flower Pattern Panel Modern Sideboard Buffet Cabinet Black,2038710,,,MS,,,Southaven,38671,Marketplace value,149.79,118.99,21.00,15.00,139.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.80,Y,,,,-21.00,Home Decor  Kitchen  & Other,Furniture & Decor,Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012130692146,1,108920288921997,1,,SALE,07/21/2024,1,NFN026NL,06973813988411,Tolead 2Pcs Rattan Nightstand with Charging Station Boho Side Table with Handmade Rattan Decorated Door Bedroom Living Room Natural,2038710,,,NY,,,New York,10001,Marketplace standard,141.53,110.49,19.50,15.00,129.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,Y,,,,-19.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012130547492,2,108920815767335,1,,SALE,07/24/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,IL,,,Carmi,62821,Marketplace value,49.67,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012125107673,1,108920495552966,1,,SALE,07/21/2024,1,NFN002NL,06973813984277,Tolead Rattan Nightstand Boho Side Table with Handmade Rattan Decorated Drawer Bedroom Living Room Natural,2038710,,,WA,,,Sammamish,98029,Marketplace value,68.31,52.69,9.30,15.00,61.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.32,Y,,,,-9.30,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012124860356,1,108920287636840,1,,SALE,07/18/2024,1,TLH001NL,06973813983973,Tolead 48 Heavy-Duty Adjustable Workbench Rubber Wood Shop Table Metal Wheels Workstation,2038710,,,NJ,,,Montville,07045,Marketplace standard,170.59,137.52,24.27,15.00,159.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.60,Y,,,161.79,-24.27,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,-1.80,WM_DISC,New
200012124860356,1,108920287636840,2,,SALE,07/18/2024,1,TLH001NL,06973813983973,Tolead 48 Heavy-Duty Adjustable Workbench Rubber Wood Shop Table Metal Wheels Workstation,2038710,,,NJ,,,Montville,07045,Marketplace standard,170.59,137.52,24.27,15.00,159.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.60,Y,,,161.79,-24.27,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,-1.80,WM_DISC,New
200012124562405,1,108920083744001,1,,SALE,07/17/2024,1,NFN019NL,06973813985595,Tolead Rattan Nightstand with Charging Station Boho Side Table with Handmade Rattan Decorated Door Bedroom Living Room Natural,2038710,,,TX,,,Leander,78641,Marketplace value,73.06,57.37,10.12,15.00,67.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.57,Y,,,,-10.12,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012123867741,1,108920611812657,1,,SALE,07/23/2024,1,NFN026NL,06973813988411,Tolead 2Pcs Rattan Nightstand with Charging Station Boho Side Table with Handmade Rattan Decorated Door Bedroom Living Room Natural,2038710,,,CA,,,San Luis Obispo,93401,Marketplace standard,141.36,110.49,19.50,15.00,129.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,11.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.37,Y,,,,-19.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012117902020,2,108920597291310,1,,SALE,07/22/2024,1,BPK002SL,06976391064126,Tolead Raised Toilet Seat with Handles Adjustable Bedside Commode Width w/Side Pocket,2038710,,,MI,,,WEST OLIVE,49460,Marketplace value,79.49,68.24,6.75,9.00,74.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,Y,,,,-11.25,Medicine & Supplements,Health & Personal Care,Toilet Seat Elevators,SCE-19850_19940,,,N,Seller Fulfilled,Delivery,Others,4.50,,,,
200012116202912,1,108920184919158,1,,SALE,07/18/2024,1,TLH001NL,06973813983973,Tolead 48 Heavy-Duty Adjustable Workbench Rubber Wood Shop Table Metal Wheels Workstation,2038710,,,TN,,,Murfreesboro,37128,Marketplace value,175.59,137.52,24.27,15.00,159.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,15.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.60,Y,,,161.79,-24.27,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,-1.80,WM_DISC,New
200012115310845,1,108919565473521,1,,REFUNDED,07/23/2024,1,NFP014BG,06973813986578,Tolead 5Pcs Bed Wedge Pillow Set Sit up Pillow Recovery Health Acid Reflux Comfort Memory Foam Beige,2039972,,,,,,Green Valley,85614,,-85.93,-68.84,-12.15,0.00,0.00,-80.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.94,Y,Return Refund,5010,,,Bedding,Home & Garden,,,1000,No Longer Wanted,N,Seller Fulfilled,,,,,,,
200012114633998,1,108919255077819,1,,REFUNDED,07/17/2024,1,NFN026NL,06973813988411,Tolead 2Pcs Rattan Nightstand with Charging Station Boho Side Table with Handmade Rattan Decorated Door Bedroom Living Room Natural,2038710,,,,,,New York,10031,,-141.53,-110.49,-19.50,0.00,0.00,-129.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.54,Y,Return Refund,5010,,,Furniture,Furniture & Decor,,,1023,Lost After Delivery,N,Seller Fulfilled,,,,,,,
200012109969805,3,108919978393048,1,,SALE,07/16/2024,1,BPK002SL,06976391064126,Tolead Raised Toilet Seat with Handles Adjustable Bedside Commode Width w/Side Pocket,2038710,,,WA,,,Colville,99114,Marketplace value,75.59,63.69,6.30,9.00,69.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.60,Y,,,,-10.50,Medicine & Supplements,Home & Garden,Toilet Seats,SCE-19850_19940,,,N,Seller Fulfilled,Delivery,Others,4.20,,,,
200012106735004,1,108919669577962,1,,SALE,07/14/2024,1,NFN008BN,06973813984147,Tolead TV Stand with Sliding Barn Door Up to 65 TV Brown,2038710,,,ID,,,Meridian,83646,Marketplace value,190.78,152.98,27.00,15.00,179.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.80,Y,,,,-27.00,Furniture,Furniture & Decor,Television Stands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012104725258,2,108920083384874,1,,SALE,07/17/2024,1,NFN016WH,06973813988374,Tolead Barnwood Rustic Nightstand Side Table Weathered Oak Style End Table Sturdy Home Living Room Bedroom White,2038710,,,IN,,,Fort Wayne,46814,Marketplace value,69.54,59.49,10.50,15.00,64.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,Y,,,69.99,-10.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-5.00,WM_DISC,
200012104725258,2,108920083384874,2,,SALE,07/17/2024,1,NFN016WH,06973813988374,Tolead Barnwood Rustic Nightstand Side Table Weathered Oak Style End Table Sturdy Home Living Room Bedroom White,2038710,,,IN,,,Fort Wayne,46814,Marketplace value,69.54,59.49,10.50,15.00,64.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,Y,,,69.99,-10.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-5.00,WM_DISC,
200012104132138,2,108919876363042,1,,SALE,07/15/2024,1,JGWLMA038GB,06973813987933,Tolead Kitchen Single Trash Cabinet Tilt Out Free Standing Storage Can with Hideaway Drawer and Countertop Wood Gray,2038710,,,WA,,,Puyallup,98371,Marketplace value,121.10,93.49,16.50,15.00,109.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,Y,,,,-16.50,Home Decor  Kitchen  & Other,Furniture & Decor,Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
